result_id,cluster,size,seq,series,text,begin,end,id,book,Jawwani,Note
0845Maqrizi.Mawaciz.Shamela0011566-ara1.3,25769909658,7,63,Shamela0011404-ara1.completed,عمر بن الخطاب علي المسلمين وكره ذلك فلم يزل عمرو يعظم امرها عند عمر بن الخطاب ويخبره بحالها ويهون عليه فتحها حتي ركن لذلك عمر فعقد له علي اربعة الاف رجل كلهم من عك ويقال بل ثلاثة الاف وخمسماءة حدثنا ابو الاسود النضر بن عبد الجبار حدثنا ابن لهيعة عن يزيد بن ابي حبيب ان عمرو بن العاص دخل مصر بثلاثة الاف وخمسماءة حدثنا عبد الملك بن مسلمة عن ابن لهيعة عن يزيد بن ابي حبيب مثله الا انه قال ثلثهم غافق قال ثم رجع الي حديث عثمان قال فقال له عمر سر وانا مستخير الله في مسيرك وسياتيك كتابي سريعا ان شاء الله فان ادركك كتابي امرك فيه بالانصراف عن مصر قبل ان تدخلها او شيءا من ارضها فانصرف وان انت دخلتها قبل ان ياتيك كتابي فامض لوجهك واستعن بالله واستنصره فسار عمرو بن ,64,725,Shamela0011404,0257IbnCabdHakam.FutuhMisr,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,403727081704,4,48,JK001330-ara1.mARkdown,صاحب القصر فلما قفل المسلمون من الاسكندرية قالوا اين ننزل قالوا الفسطاط يعنون فسطاط عمرو الذي خلفه بمصر مضروبا لاجل اليمامة فغلب عليه ذلك وكان موضع الفسطاط المذكور موضع الدار التي تعرف اليوم بدار الحصار عند دار عمرو الصغيرة ,1094,1318,JK001330,0874IbnTaghribirdi.NujumZahira,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,403727081704,4,354,Shamela0023849-ara1.mARkdown,صاحب القصر فلما قفل المسلمون من الاسكندرية بعد فتحها قالوا اين ننزل قالوا الفسطاط فسطاط عمرو الذي كان خلفه وكان مضروبا في موضع الدار التي تعرف اليوم بدار الحصي وهي عند دار عمرو الصغيرة ,1,186,Shamela0023849,0487AbuCubaydBakri.MasalikWaMamalik,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,403727081704,4,679,Shamela0011566-ara1.completed,صاحب القصر فلما قفل المسلمون من الاسكندرية قالوا اين ننزل قالوا الفسطاط لفسطاط عمرو الذي كان خلفه وكان مضروبا في موضع الدار التي تعرف اليوم بدار الحصار عند دار عمرو الصغيرة ,269,442,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,34359842270,6,4609,Shamela0001687-ara1.completed,عليكم بالجماعة فان يد الله علي الفسطاط هو بالضم والكسر يريد المدينة التي فيها مجتمع الناس وكل مدينة فسطاط ومنه قيل لمدينة مصر التي بناها عمرو بن العاص الفسطاط وقال الشعبي في العبد الابق اذا اخذ في الفسطاط ففيه عشرة دراهم واذا اخذ خارج الفسطاط ففيه اربعون قال الزمخشري الفسطاط ضرب من الابنية في السفر دون السرادق وبه سميت المدينة ويقال لمصر والبصرة الفسطاط ومعني قوله صلي الله عليه وسلم فان يد الله علي الفسطاط ان جماعة الاسلام في كنف الله ووقايته فاقيموا بينهم ولا تفارقوهم قال وفي الحديث انه اتي علي رجل قطعت يده في سرقة وهو في فسطاط فقال من اوي هذا المصاب فقالوا خريم بن فاتك فقال اللهم بارك علي ال فاتك كما اوي هذا المصاب فشط انفشط العود انفضخ ولا يكون الا في ,437,1100,Shamela0001687,0711IbnManzurIfriqi.LisanCarab,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,34359842270,6,465,Shamela0000761-ara1,حديث النبي صلي الله عليه وسلم انه اتي علي رجل قد قطعت يده في سرقة وهو في فسطاط فقال من اوي هذا المصاب فقالوا فاتك او خريم بن فاتك فقال اللهم بارك علي ال فاتك كما اوي هذا المصاب وقال الليث الفسطاط مجتمع اهل الكورة وفي حديث النبي صلي الله عليه وسلم عليكم بالجماعة فان يد الله علي الفسطاط يريد المدينة التي فيها مجتمع الناس وكل مدينة فسطاط والمعني ان الجماعة من اهل الاسلام في كنف الله وواقيته فوقهم فاقيموا بين ظهرانيهم ولا تفارقوهم وهذا كحديثه الاخر ان الله لم يرض بالوحدانية وما كان الله ليجمع امتي علي ضلالة بل يد الله عليهم فمن تخلف عن صلاتنا وطعن علي اءمتنا فقد خلع ربقة الاسلام من عنقه شرار امتي بحجته وسمي عمرو بن العاص رضي الله عنه المدينة التي بناها الفسطاط وعن بعض بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان بن فلان من عجلان مولي زياد اشتري منه خمسماءة جريب حيال الفسطاط يريد البصرة ومنه حديث الشعبي في العبد الابق اذا اخذ في الفسطاط ففيه عشرة دارهم واذا اخذ خارجا من الفسطاط ففيه اربعون ,16,925,Shamela0000761,0650IbnMuhammadRadiDinSaghani.CubabZakhir,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,34359842270,6,684,Shia002170Vols-ara1,النبي صلي الله عليه وسلم عليكم بالجماعة فان يد الله علي الفسطاط هو ضرب من الابنية في السفر دون السرادق ومنه حديثه صلي الله عليه وسلم انه اتي علي رجل قد قطعت يده في سرقة وهو في فسطاط فقال من اوي هذا المصاب فقالوا فاتك او خريم بن فاتك فقال اللهم بارك علي ال فاتك كما اوي هذا المصاب فسمي به المصر وسمي عمرو بن العاص المدينة التي بناها الفسطاط وعن بعض بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان ابن فلان من عجلان مولي زياد اشتري منه خمسماءة جريب حيال الفسطاط يريد البصرة ومنه حديث الشعبي رحمه الله تعالي في العبد الابق اذا اخذ في الفسطاط ففيه عشرة دراهم واذا اخذ خارج الفسطاط ففيه اربعون ,749,1346,Shia002170Vols,0538JarAllahZamakhshari.FaiqFiGharib,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,34359842270,6,679,Shamela0011566-ara1.completed,في حديث النبي صلي الله عليه وسلم انه قال عليكم بالجماعة فان يد الله علي الفسطاط يرويه سويد بن عبد العزيز عن النعمان بن المنذر عن مكحول عن ابي هريرة عن النبي صلي الله عليه وسلم والفسطاط المدينة وكل مدينة فسطاط ولذلك قيل لمصر فسطاط وقال البكري الفسطاط بضم اوله وكسره واسكان ثانيه اسم لمصر ويقال فسطاط وبسطاط قال المطرزي وفصطاد وفستاد وبكسر اواءل جميعها فهي عشر لغات وقال ابن قتيبة كل مدينة فسطاط وذكر حديث عليكم بالجماعة فان يد الله علي الفسطاط واخبرني ابو حاتم عن الاصمعي انه قال حدثني رجل من بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان بن فلان من عجلان مولي زياد اشتري منه خمسماءة جريب حيال الفسطاط يريد البصرة ومنه قول الشعبي في الابق اذا اخذ في الفسطاط عشرة واذا اخذ خارجا عن الفسطاط اربعون واراد ان يد الله علي ,553,1279,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,34359842270,6,77,Shamela0007012-ara1.mARkdown,في حديث النبي صلي الله عليه وسلم انه قال عليكم بالجماعة فان يد الله علي الفسطاط يرويه سويد بن عبد العزيز عن النعمان بن المنذر عن مكحول عن ابي هريرة عن النبي صلي الله عليه وسلم الفسطاط المدينة وكل مدينة فسطاط ولذلك قيل لمصر فسطاط واخبرني ابو حاتم عن الاصمعي انه قال حدثني رجل من بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان بن فلان من عجلان مولي زياد اشتري منه خمس ماءة جريب حيال الفسطاط يريد البصرة ومنه قول الشعبي في الابق اذا اخذ في الفسطاط عشرة فاذا اخذ خارجا من الفسطاط اربعون واراد ان يد الله علي ,989,1502,Shamela0007012,0276IbnQutaybaDinawari.GharibHadith,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,68719532834,6,465,Shamela0000761-ara1,وسمي عمرو بن العاص رضي الله عنه المدينة التي بناها الفسطاط وعن بعض بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان بن فلان من عجلان مولي زياد اشتري منه خمسماءة جريب حيال الفسطاط يريد البصرة ومنه حديث الشعبي في العبد الابق اذا اخذ في الفسطاط ففيه عشرة دارهم واذا اخذ خارجا من الفسطاط ففيه اربعون ,622,925,Shamela0000761,0650IbnMuhammadRadiDinSaghani.CubabZakhir,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,68719532834,6,684,Shia002170Vols-ara1,فسمي به المصر وسمي عمرو بن العاص المدينة التي بناها الفسطاط وعن بعض بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان ابن فلان من عجلان مولي زياد اشتري منه خمسماءة جريب حيال الفسطاط يريد البصرة ومنه حديث الشعبي رحمه الله تعالي في العبد الابق اذا اخذ في الفسطاط ففيه عشرة دراهم واذا اخذ خارج الفسطاط ففيه اربعون والمعني ان الجماعة من اهل الاسلام ,1029,1380,Shia002170Vols,0538JarAllahZamakhshari.FaiqFiGharib,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,68719532834,6,679,Shamela0011566-ara1.completed,علي الفسطاط واخبرني ابو حاتم عن الاصمعي انه قال حدثني رجل من بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان بن فلان من عجلان مولي زياد اشتري منه خمسماءة جريب حيال الفسطاط يريد البصرة ومنه قول الشعبي في الابق اذا اخذ في الفسطاط عشرة واذا اخذ خارجا عن الفسطاط اربعون واراد ان يد الله علي اهل الامصار ,984,1291,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,68719532834,6,77,Shamela0007012-ara1.mARkdown,بني تميم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان بن فلان من عجلان مولي زياد اشتري منه خمس ماءة جريب حيال الفسطاط يريد البصرة ,1267,1399,Shamela0007012,0276IbnQutaybaDinawari.GharibHadith,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,68719532834,6,634,Shia003895Vols-ara1,فسمي به المصر وسمي عمرو بن العاص المدينة التي بناها الفسطاط وعن بعض بني يم قال قرات في كتاب رجل من قريش هذا ما اشتري فلان ابن فلان من عجلان مولي زياد اشتري منه خمسماءة جريب حيال الفسطاط يريد البصرة من ل ,600,803,Shia003895Vols,0224QasimIbnSalam.GharibHadith,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,77309624923,9,4155,Shamela0010283-ara1.mARkdown,المسلمون منزلا يحول بيني وبينهم الماء في شتاء ولا صيف فتحول عمرو من الاسكندرية الي الفسطاط وانما سميت الفسطاط لان عمرو بن العاص لما توجه الي الاسكندرية امر بنزع فسطاطه فاذا فيه يمام قد فرخ فقال عمرو لقد تحرم منا بمتحرم فامر به فاقر في موضعه واوصي به صاحب القصر فلما قفل المسلمون من الاسكندرية قالوا اين ننزل قالوا الفسطاط يريدون فسطاط عمرو وكان مضروبا في موضع دار عمرو بن العاص التي عمرت بعد واختط عمر والمسجد الجامع العمري وكان ما حوله حداءق واعناب فنصبوا الحبال حتي استقامت لهم ووضعوا ايديهم فلم يزل عمرو قاءما حتي وضعوا القبلة واتخذ عمرو في المسجد منبرا فكتب اليه عمر بن الخطاب رضي الله عنه اما بعد فانه بلغني انك اتخذت منبرا ترقي ,1,635,Shamela0010283,0733Nuwayri.NihayatArab,x,Very short quote of Jawwani at end - might not appear in reuse - might just be context
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,77309624923,9,48,JK001330-ara1.mARkdown,عمرو بن العاص مصر ودخلها سكن الفسطاط ولسبب تسمية مصر بالفسطاط اقوال كثيرة منها ان عمرا لما اراد التوجه لفتح الاسكندرية امر بنزع فسطاطه اعني خيمته فاذا فيه يمامة قد فرخت فقال عمرو لقد تحرم منا بمتحرم فامر به فاقر كما هو واوصي به صاحب القصر فلما قفل المسلمون من الاسكندرية قالوا اين ننزل قالوا الفسطاط يعنون فسطاط عمرو الذي خلفه بمصر مضروبا لاجل اليمامة فغلب عليه ذلك وكان موضع الفسطاط المذكور موضع الدار التي تعرف اليوم بدار الحصار عند دار عمرو الصغيرة بمصر وقال الشريف محمد بن سعد الجواني كان فسطاطه عمرو عند درب حمام شمول بخط الجامع اه ولما رجع عمرو من الاسكندرية في سنة احدي وعشرين او غيرها نزل موضع فسطاطة وتنافست القباءل بعضها مع بعض في المواضع ,866,1515,JK001330,0874IbnTaghribirdi.NujumZahira,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,77309624923,9,353,Shamela0023849-ara1.mARkdown,وهي مدينة مصر اليوم وانما سميت مصر الفسطاط لان عمرو بن العاص لما اراد التوجه الي الاسكندرية لقتال من بها من الروم امر بنزع فسطاطه فاذا فيه بمام قد فرخ فقال عمرو رضه لقد تحرم منا بمتحرم فامر بالفسطاط فاقر كما هو واوصي به ,1363,1583,Shamela0023849,0487AbuCubaydBakri.MasalikWaMamalik,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,77309624923,9,679,Shamela0011566-ara1.completed,المكان الذي كان فيه فنزل البصرة وتحول عمرو بن العاص من الاسكندرية الي الفسطاط قال وانما سميت الفسطاط لان عمرو بن العاص لما اراد التوجه الي الاسكندرية لقتال من بها من الروم امر بنزع فسطاطه فاذا فيه يمام قد فرخ فقال عمرو لقد تحرم منا بمتحرم فامر به فاقر كما هو واوصي به صاحب القصر فلما قفل المسلمون من الاسكندرية قالوا اين ننزل قالوا الفسطاط لفسطاط عمرو الذي كان خلفه وكان مضروبا في موضع الدار التي تعرف اليوم بدار الحصار عند دار عمرو الصغيرة قال الشريف محمد بن اسعد الجواني كان فسطاط عمرو عند درب حمام شمول بخط الجامع ,1,518,Shamela0011566,0845Maqrizi.Mawaciz,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,77309624923,9,251,Shamela0023718-ara1.mARkdown,المءمنين النيل فكتب عمر الي عمرو اني لا احب ان ينزل المسلمون منزلا يحول الماء بيني وبينهم في شتاء ولا صيف فتحول عمرو من الاسكندرية الي الفسطاط قال عبد الرحمن وغيره وانما سميت الفسطاط لان عمرو بن العاص لما اراد التوجه الي الاسكندرية لقتال من بها من الروم امر بنزع فسطاط فاذا فيه يمام قد فرخ فقال عمرو لقد تحرم بمتحرم فامر به فاقر كما هو واوصي به صاحب قصر الشمع فلما قفل المسلمون من الاسكندرية قالوا اين ننزل فقال بعضهم الفسطاط لفسطاط عمرو الذي كان خلفه فنزلوا ووضعوا ايديهم في البناء ولم يزل عمرو قاءما حتي وضعوا قبلة المسجد ,697,1221,Shamela0023718,0346Mascudi.TanbihWaIshraf,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,77309624923,9,954,Shamela0001043-ara1.mARkdown,وهي مدينة مصر اليوم وانما سميت مدينة مصر الفسطاط لان عمرو بن العاصي رضي الله عنه حين دخل مصر وضرب فسطاطه بذلك الموضع فلما اراد التوجه الي الاسكندرية لقتال من بها من الروم امر بنزع الفسطاط فاذا فيه حمام قد افرخ فقال عمرو رضي الله عنه لقد تحرم هذا منا بمحرم فامر بالفسطاط فاقر مكانه واوصي عليه فلما قفل المسلمون من الاسكندرية بعد فتحها قال الناس اين ننزل فقيل الفسطاط لفسطاط عمرو الذي تركه في المنزل بمصر ثم بدا عمرو بن العاصي رضي الله عنه ببناء المسجد وكان في موضعه حداءق واعناب فقطعها ووضعوا ايديهم في البناء فلم يزل عمرو ومن حضر من اصحاب رسول الله صلي الله عليه وسلم قياما حتي وضعت القبلة فلما اتمه اتخذ فيه منبرا فكان يخطب عليه فوصل ذلك الي عمر بن الخطاب رضي الله عنه فكتب الي عمرو بن العاصي اما بعد فانه بلغني انك اتخذت منبرا ترقي ,824,1558,Shamela0001043,0900AbuCabdAllahHimyari.RawdMictar,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,77309624923,9,98,Shamela0011404-ara1.completed,المكان الذي كان فيه فنزل البصرة وتحول عمرو بن العاص من الاسكندرية الي الفسطاط قال وانما سميت الفسطاط كما حدثنا ابي عبد الله بن عبد الحكم وسعيد بن عفير ان عمرو بن العاص لما اراد التوجه الي الاسكندرية لقتال من بها من الروم امر بنزع فسطاطه فاذا فيه يمام قد فرخ فقال عمرو بن العاص لقد تحرم منا بمتحرم فامر به فاقر كما هو واوصي به صاحب القصر فلما قفل المسلمون من الاسكندرية فقالوا اين ننزل قالوا ,1088,1479,Shamela0011404,0257IbnCabdHakam.FutuhMisr,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,292058005012,3,49,JK001330-ara1.mARkdown,فولي عمرو بن العاص معاوية بن حديج التجيبي وشريك بن سمي الغطيفي وعمرو بن قحزم الخولاني وحيويل بن ناشرة المعافري علي الخطط وكانوا هم الذين نزلوا الناس وفصلوا بين القباءل وذلك في سنة احدي وعشرين ,1,193,JK001330,0874IbnTaghribirdi.NujumZahira,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,292058005012,3,680,Shamela0011566-ara1.completed,عمرو من الاسكندرية ونزل موضع فسطاطه انضمت القباءل بعضها الي بعض وتنافسوا في المواضع فولي عمرو علي الخطط معاوية بن خديج التجيبي وشريك بن سمي الغطيفي وعمرو بن قحزم الخولاني وحيويل بن ناشزة المغافري وكانوا هم الذين انزلوا الناس وفصلوا بين القباءل وذلك في سنة احدي وعشرين ,1,269,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,137439036868,2,680,Shamela0011566-ara1.completed,القباءل بعضها الي بعض وتنافسوا في المواضع فولي عمرو علي الخطط معاوية بن خديج التجيبي وشريك بن سمي الغطيفي وعمرو بن قحزم الخولاني وحيويل بن ناشزة المغافري وكانوا هم الذين انزلوا الناس وفصلوا بين القباءل وذلك في سنة احدي وعشرين خطة اهل الراية اهل الراية جماعة من قريش والانصار وخزاعة واسلم وغفار ومزينة واشجع وجهينة وثقيف ودوس وعبس بن بغيض وحرش من بني كنانة وليث بن بكر والعتقاء منهم الا ان منزل العتقاء في غير الراية وانما سموا اهل الراية ونسبت الخطة اليهم لانهم جماعة لم يكن لكل بطن منهم من العدد ما ينفرد بدعوة من الديوان فكره كل بطن منهم ان يدعي باسم قبيلة غير قبيلته فجعل لهم عمرو بن العاص راية ولم ينسبها الي احد فقال يكون موقفكم تحتها فكانت لهم كالنسب الجامع وكان ديوانهم عليها وكان اجتماع هذه القباءل لما عقده رسول الله صلي الله عليه وسلم من الولاية بينهم وهذه الخطة محيطة بالجامع من جميع جوانبه ابتداوا من المصف الذي كانوا عليه في حصارهم الحصن وهو باب الحصن الذي يقال له باب الشمع ثم مضوا بخطتهم الي حمام الفار وشرعوا بغربيها الي النيل فاذا بلغت الي النحاسين فالجانبان لاهل الراية الي باب المسجد الجامع المعروف بباب الوراقين ثم يسلك علي حمام شمول وفي هذه الخطة زقاق القناديل الي تربة عفان الي سوق الحمام الي باب القصر الذي بدانا بذكره خطة مهرة بن حيدان بن عمرو بن الحاف بن قضاعة بن مالك بن حمير ,43,1245,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,137439036868,2,911,Shamela0009429-ara1.mARkdown,القباءل في المواضع والاختطاط فولي عمرو علي الخطط معاوية بن حديج التجيبي وشريك بن سمي الغطيفي وعمرو بن قحزم الخولاني وحيويل بن ناشرة المعافري ففصلوا بين القباءل وانزلوا الناس منازلهم فاختطوا الخطط وبنوا الدور والمساجد وعرفت كل خطة بالقبيلة او الجماعة التي اختطتها او بصاحبها الذي اختطها فاما الخطط والادر التي عرفت بالقباءل والجماعات فمنها خطة اهل الراية وهم جماعة من قريش والانصار وخزاعة واسلم وغفار ومزينة واشجع وجهينة وثقيف ودوس وعبس بن بغيض وجرش من بني كنانة وليث بن بكر لم يكن لكل منهم من العدد ما ينفرد به بدعوة من الديوان فجعل لهم عمرو بن العاص راية لم ينسبها الي احد وقال يكون وقوفكم تحتها فكانت لهم كالنسب الجامع وكان ديوانهم عليها فعرفوا باهل الراية وانفردوا بخطة وحدهم وخطتهم من اعظم الخطط واوسعها ومنها خطة مهرة وهم بنو مهرة بن حيدان بن عمرو بن الحاف بن قضاعة ابن مالك بن حمير ,96,884,Shamela0009429,0821Qalqashandi.SubhAcsha,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,111669175787,2,1447,Shamela0023735-ara1.mARkdown,من قريش والانصار وخزاعة وغفار واسلم ومزينة واشجع وجهينة وثقيف ودوس وعبس وجرش والليث بن بكر بن عبد مناة بن كنانة والعنقاء فلم يكن لكل بطن من هءلاء من العدد ما ينفرد بدعوة في الديوان وكره كل بطن ان يدعي باسم قبيل غيره وتشاحوا في ذلك فقال عمرو بن العاص فانا اجعل راية ولا انسبها الي واحد منكم ويكون موقفكم تحتها وتسمون منزلكم بها فاجابوه الي ذلك فكانت الراية لهم كالنسب الجامع وكان ديوانهم عليها ,359,752,Shamela0023735,0626YaqutHamawi.MucjamBuldan,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.4,111669175787,2,680,Shamela0011566-ara1.completed,من قريش والانصار وخزاعة واسلم وغفار ومزينة واشجع وجهينة وثقيف ودوس وعبس بن بغيض وحرش من بني كنانة وليث بن بكر والعتقاء منهم الا ان منزل العتقاء في غير الراية وانما سموا اهل الراية ونسبت الخطة اليهم لانهم جماعة لم يكن لكل بطن منهم من العدد ما ينفرد بدعوة من الديوان فكره كل بطن منهم ان يدعي باسم قبيلة غير قبيلته فجعل لهم عمرو بن العاص راية ولم ينسبها الي احد فقال يكون موقفكم تحتها فكانت لهم كالنسب الجامع وكان ديوانهم عليها ,301,726,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,154618921581,2,204,Shamela0011686-ara1.mARkdown,عوف روي الليث بن سعد ان حكيم بن ابي راشد حدثه عن ابي سلمة بن عبد الرحمن انه وقف علي جزار فساله عن السعر فقال باربعة افلس الرطل فقال له ابو سلمة هل لك ان تعطينا بهذا السعر ما بدا لنا وبدا لك قال نعم فاخذ منه ابو سلمة ومر في القصبة حتي اذا اراد ان يوفيه قال بعثني بدينار ثم قال اصرفه فلوسا ثم وفه ,272,567,Shamela0011686,0347IbnYunusSadafi.Tarikh,,Shared source text - not Jawwani
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,154618921581,2,754,Shamela0011566-ara1.completed,يونس عن الليث بن سعد ان حكيم بن ابي راشد حدثه عن ابي سلمة بن عبد الرحمن انه وقف علي جزار فساله عن السعر فقال باربعة افلس الرطل فقال له ابو سلمة هل لك ان تعطينا بهذا السعر ما بدا لنا وبدا لك قال نعم فاخذ منه ابو سلمة ومر في القصبة حتي اذا اراد ان يوفيه قال بعثني بدينار ثم قال اصرفه فلوسا ثم وفه ,391,686,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,154618921580,3,2393,Shamela0023735-ara1.mARkdown,علي دثور الخطط انني سمعت الامير تاييد الدولة تميم بن محمد المعروف بالصمصام يقول حدثني القاضي ابو الحسن علي بن الحسين الخلعي يقول عن القاضي ابي عبد الله القضاعي انه قال كان في مصر من المساجد ستة وثلاثون الف مسجد وثمانية الاف شارع مسلوك والف وماءة وسبعون حماما ,490,749,Shamela0023735,0626YaqutHamawi.MucjamBuldan,x,Potentially uncited parralells - counts of buildings
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,154618921580,3,32,JK001330-ara1.mARkdown,الشريف النسابة الثقة محمد بن اسعد الجواني في كتابه المسمي بالنقط لمعجم ما اشكل من الخطط سمعت الامير تاييد الدولة تميم بن محمد المعروف بالصمصام يقول في سنة تسع وثلاثين وخمسماءة حدثني القاضي ابو الحسن علي بن الحسين الخلعي عن القاضي القضاعي ابي عبد الله انه قال كان في مصر من المساجد ستة وثلاثون الف مسجد وثمانية الاف شارع مسلوك والف وماءة وسبعون حماما وان ابا الحسن ابن حمزة الحسني ذكر انه عرض له دخول حمام سالم الذي عند درب سالم في اول القرافة يعني حمام جنادة بن عيسي المعافري الذي عند مصبغة الحفارين المعروفة بفسقية ابن طولون قلت وفسقية ابن طولون هي عند المقبرة الكبيرة علي يسرة المتوجه الي القرافة بالقرب من قبر القاضي بكار اه قال وانه ما وصل اليه الا بعد عناء من الزحام وانه كانت قبالة الحمام في كل يوم جمعة خمسماءة درهم ,876,1599,JK001330,0874IbnTaghribirdi.NujumZahira,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,154618921580,3,754,Shamela0011566-ara1.completed,الشريف ابو عبد الله محمد بن اسعد الجواني النسابة في كتاب النقط علي الخطط سمعت الامير تاييد الدولة تميم بن محمد المعروف بالضمضام يقول في سنة تسع وثلاثين وخمسماءة وحدثني القاضي ابو الحسين علي بن الحسين الخلعي عن القاضي ابي عبد الله القضاعي قال كان في مصر الفسطاط من المساجد ستة وثلاثون الف مسجد وثمانية الاف شارع مسلوك والف وماءة وسبعون حماما وان حمام جنادة في القرافة ما كان يتوصل اليها الا بعد عناء من الزحام وان قبالتها في كل يوم جمعة خمسماءة درهم ,691,1140,Shamela0011566,0845Maqrizi.Mawaciz,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,154618921582,2,767,JK001330-ara1.mARkdown,وكانت مدة الدعاء لبني العباس بمصر منذ ابتدات دولة بني العباس الي ان قدم القاءد جوهر المعزي وخطب باسم مولاه المعز معد العبيدي الفاطمي ماءتي سنة وخمسا وعشرين سنة ومنذ افتتحت مصر الي ان انتقل كرسي الامارة منها الي القاءد جوهر ثلثماءة سنة وتسعا وثلاثين سنة ,587,840,JK001330,0874IbnTaghribirdi.NujumZahira,?,Similar material used alongside Jawwani
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,154618921582,2,754,Shamela0011566-ara1.completed,فكانت مدة الدعاء لبني العباس بمصر منذ ابتدءت دولتهم الي ان قدم القاءد جوهر الي مصر ماءتي سنة وخمسا وعشرين سنة ومدة الدولة الاخشيدية بها اربعا وثلاثين سنة وعشرة اشهر واربعة وعشرين يوما ومنذ افتتحت مصر الي ان انتقل كرسي الامارة منها الي القاهرة ثلثماءة سنة وسبع وثلاثون سنة ,41,313,Shamela0011566,0845Maqrizi.Mawaciz,?,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,455266595259,2,1930,Shamela19Y0145334-ara1,قبر عبد الله بن احمد بن طباطبا ودخل الجامع فلم يجد مكانا في الصف الاول فوقف في الصف الثاني فالتفت اليه ابو حفص بن الجلاب وتاخر فتقدم الشريف مكانه وكافاه علي ذلك بنعمة حملها اليه ودار ابتاعها له ونقل اهله اليها بعد ان كساهم وحلاهم واهدي مرة الي ابي جعفر الطحاوي كتبا ورثها عن مولي له قيمتها اف دينار واستعقد مرة ضياعا من ابي بكر محمد بن علي الماذراءي ,620,970,Shamela19Y0145334,0845Maqrizi.Muqaffa,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.5,455266595259,2,755,Shamela0011566-ara1.completed,وان عبد الله بن احمد بن طباطبا الحسيني دخل الجامع فلم يجد مكانا في الصف الاول فوقف في الصف الثاني فالتفت ابو حفص بن الجلاب فلما راه تاخر وتقدم الشريف مكانه فكافاه علي ذلك بنعمة حملها اليه ودارا ابتاعها له ونقل اهله اليها بعد ان كساهم وحلاهم وذكر غير القضاعي انه دفع اليه خمسماءة دينار قال ويقال انه اهدي الي ابي جعفر الطحاوي كتبا قيمتها الف دينار وان رشيقا الاخشيدي استحجبه ابو بكر محمد بن علي المادراني ,384,788,Shamela0011566,0845Maqrizi.Mawaciz,,
